('neg', 0.0):('neu', 0.606):('pos', 0.394):('compound', 0.3818)
('neg', 0.0):('neu', 1.0):('pos', 0.0):('compound', 0.0)
('neg', 0.0):('neu', 0.145):('pos', 0.855):('compound', 0.7089)
('neg', 0.0):('neu', 1.0):('pos', 0.0):('compound', 0.0)
('neg', 0.119):('neu', 0.77):('pos', 0.111):('compound', -0.046)
('neg', 0.0):('neu', 0.653):('pos', 0.347):('compound', 0.4927)
('neg', 0.445):('neu', 0.555):('pos', 0.0):('compound', -0.3412)
('neg', 0.0):('neu', 1.0):('pos', 0.0):('compound', 0.0)
('neg', 0.0):('neu', 0.508):('pos', 0.492):('compound', 0.4404)
('neg', 0.0):('neu', 1.0):('pos', 0.0):('compound', 0.0)
('neg', 0.0):('neu', 0.505):('pos', 0.495):('compound', 0.8689)
('neg', 0.0):('neu', 1.0):('pos', 0.0):('compound', 0.0)
('neg', 0.0):('neu', 0.887):('pos', 0.113):('compound', 0.2584)
('neg', 0.0):('neu', 1.0):('pos', 0.0):('compound', 0.0)
('neg', 0.376):('neu', 0.624):('pos', 0.0):('compound', -0.3412)
('neg', 0.0):('neu', 1.0):('pos', 0.0):('compound', 0.0)
('neg', 0.0):('neu', 0.599):('pos', 0.401):('compound', 0.6892)
('neg', 0.0):('neu', 0.341):('pos', 0.659):('compound', 0.6996)
('neg', 0.0):('neu', 1.0):('pos', 0.0):('compound', 0.0)
('neg', 0.0):('neu', 1.0):('pos', 0.0):('compound', 0.0)
('neg', 0.0):('neu', 0.286):('pos', 0.714):('compound', 0.3612)
('neg', 0.0):('neu', 0.426):('pos', 0.574):('compound', 0.4019)
('neg', 0.0):('neu', 0.72):('pos', 0.28):('compound', 0.7906)
('neg', 0.0):('neu', 0.724):('pos', 0.276):('compound', 0.9423)
('neg', 0.168):('neu', 0.584):('pos', 0.248):('compound', 0.2732)
('neg', 0.0):('neu', 1.0):('pos', 0.0):('compound', 0.0)
('neg', 0.0):('neu', 1.0):('pos', 0.0):('compound', 0.0)
('neg', 0.0):('neu', 1.0):('pos', 0.0):('compound', 0.0)
('neg', 0.0):('neu', 0.737):('pos', 0.263):('compound', 0.6549)
('neg', 0.0):('neu', 0.654):('pos', 0.346):('compound', 0.891)
('neg', 0.0):('neu', 0.761):('pos', 0.239):('compound', 0.5367)
('neg', 0.0):('neu', 1.0):('pos', 0.0):('compound', 0.0)
('neg', 0.113):('neu', 0.887):('pos', 0.0):('compound', -0.1027)
('neg', 0.0):('neu', 0.375):('pos', 0.625):('compound', 0.6124)
('neg', 0.0):('neu', 0.37):('pos', 0.63):('compound', 0.5267)
('neg', 0.0):('neu', 0.569):('pos', 0.431):('compound', 0.6486)
('neg', 0.0):('neu', 0.597):('pos', 0.403):('compound', 0.4019)
('neg', 0.0):('neu', 1.0):('pos', 0.0):('compound', 0.0)
('neg', 0.0):('neu', 1.0):('pos', 0.0):('compound', 0.0)
('neg', 0.0):('neu', 1.0):('pos', 0.0):('compound', 0.0)
('neg', 0.0):('neu', 0.881):('pos', 0.119):('compound', 0.4019)
('neg', 0.0):('neu', 0.673):('pos', 0.327):('compound', 0.5267)
('neg', 0.0):('neu', 0.884):('pos', 0.116):('compound', 0.4404)
('neg', 0.073):('neu', 0.837):('pos', 0.09):('compound', 0.0716)
('neg', 0.0):('neu', 1.0):('pos', 0.0):('compound', 0.0)
('neg', 0.102):('neu', 0.764):('pos', 0.134):('compound', 0.128)
('neg', 0.0):('neu', 1.0):('pos', 0.0):('compound', 0.0)
('neg', 0.0):('neu', 0.37):('pos', 0.63):('compound', 0.5267)
('neg', 0.0):('neu', 0.81):('pos', 0.19):('compound', 0.7269)
('neg', 0.0):('neu', 0.818):('pos', 0.182):('compound', 0.4404)
('neg', 0.0):('neu', 0.602):('pos', 0.398):('compound', 0.5106)
('neg', 0.546):('neu', 0.454):('pos', 0.0):('compound', -0.3412)
('neg', 0.0):('neu', 0.666):('pos', 0.334):('compound', 0.672)
('neg', 0.0):('neu', 0.569):('pos', 0.431):('compound', 0.6486)
('neg', 0.0):('neu', 0.563):('pos', 0.437):('compound', 0.4767)
('neg', 0.0):('neu', 1.0):('pos', 0.0):('compound', 0.0)
('neg', 0.445):('neu', 0.555):('pos', 0.0):('compound', -0.3412)
('neg', 0.0):('neu', 0.408):('pos', 0.592):('compound', 0.4404)
('neg', 0.0):('neu', 1.0):('pos', 0.0):('compound', 0.0)
('neg', 0.0):('neu', 0.685):('pos', 0.315):('compound', 0.3182)
('neg', 0.0):('neu', 1.0):('pos', 0.0):('compound', 0.0)
('neg', 0.0):('neu', 0.408):('pos', 0.592):('compound', 0.4404)
('neg', 0.0):('neu', 0.644):('pos', 0.356):('compound', 0.5302)
('neg', 0.0):('neu', 0.263):('pos', 0.737):('compound', 0.4215)
('neg', 0.561):('neu', 0.439):('pos', 0.0):('compound', -0.3724)
('neg', 0.0):('neu', 0.256):('pos', 0.744):('compound', 0.4404)
('neg', 0.0):('neu', 0.656):('pos', 0.344):('compound', 0.2732)
('neg', 0.0):('neu', 1.0):('pos', 0.0):('compound', 0.0)
('neg', 0.0):('neu', 0.435):('pos', 0.565):('compound', 0.3818)
('neg', 0.0):('neu', 0.736):('pos', 0.264):('compound', 0.7264)
('neg', 0.0):('neu', 0.756):('pos', 0.244):('compound', 0.4404)
('neg', 0.0):('neu', 0.619):('pos', 0.381):('compound', 0.5719)
('neg', 0.0):('neu', 0.448):('pos', 0.552):('compound', 0.5709)
('neg', 0.0):('neu', 0.556):('pos', 0.444):('compound', 0.4927)
('neg', 0.0):('neu', 1.0):('pos', 0.0):('compound', 0.0)
('neg', 0.0):('neu', 0.586):('pos', 0.414):('compound', 0.817)
('neg', 0.0):('neu', 0.723):('pos', 0.277):('compound', 0.3182)
('neg', 0.0):('neu', 0.362):('pos', 0.638):('compound', 0.89)
('neg', 0.0):('neu', 0.736):('pos', 0.264):('compound', 0.9409)
('neg', 0.0):('neu', 1.0):('pos', 0.0):('compound', 0.0)
('neg', 0.0):('neu', 1.0):('pos', 0.0):('compound', 0.0)
('neg', 0.0):('neu', 0.769):('pos', 0.231):('compound', 0.2732)
('neg', 0.0):('neu', 0.633):('pos', 0.367):('compound', 0.4404)
('neg', 0.0):('neu', 0.796):('pos', 0.204):('compound', 0.3182)
('neg', 0.0):('neu', 0.588):('pos', 0.412):('compound', 0.5994)
('neg', 0.0):('neu', 1.0):('pos', 0.0):('compound', 0.0)
('neg', 0.0):('neu', 1.0):('pos', 0.0):('compound', 0.0)
('neg', 0.0):('neu', 0.734):('pos', 0.266):('compound', 0.4404)
('neg', 0.0):('neu', 0.408):('pos', 0.592):('compound', 0.4404)
('neg', 0.0):('neu', 1.0):('pos', 0.0):('compound', 0.0)
('neg', 0.0):('neu', 0.408):('pos', 0.592):('compound', 0.4404)
('neg', 0.0):('neu', 0.508):('pos', 0.492):('compound', 0.4404)
('neg', 0.0):('neu', 1.0):('pos', 0.0):('compound', 0.0)
('neg', 0.0):('neu', 0.888):('pos', 0.112):('compound', 0.5256)
('neg', 0.0):('neu', 0.286):('pos', 0.714):('compound', 0.3612)
('neg', 0.221):('neu', 0.401):('pos', 0.379):('compound', 0.1471)
('neg', 0.0):('neu', 0.488):('pos', 0.512):('compound', 0.6369)
('neg', 0.0):('neu', 0.595):('pos', 0.405):('compound', 0.5267)
('neg', 0.0):('neu', 1.0):('pos', 0.0):('compound', 0.0)
('neg', 0.05):('neu', 0.745):('pos', 0.206):('compound', 0.6597)
('neg', 0.0):('neu', 1.0):('pos', 0.0):('compound', 0.0)
('neg', 0.0):('neu', 0.707):('pos', 0.293):('compound', 0.4404)
('neg', 0.0):('neu', 0.677):('pos', 0.323):('compound', 0.6369)
('neg', 0.0):('neu', 0.781):('pos', 0.219):('compound', 0.7184)
('neg', 0.0):('neu', 0.813):('pos', 0.187):('compound', 0.4576)
('neg', 0.0):('neu', 0.256):('pos', 0.744):('compound', 0.4404)
('neg', 0.0):('neu', 1.0):('pos', 0.0):('compound', 0.0)
('neg', 0.0):('neu', 0.408):('pos', 0.592):('compound', 0.4404)
('neg', 0.0):('neu', 0.844):('pos', 0.156):('compound', 0.4173)
('neg', 0.0):('neu', 1.0):('pos', 0.0):('compound', 0.0)
('neg', 0.187):('neu', 0.813):('pos', 0.0):('compound', -0.3182)
('neg', 0.028):('neu', 0.822):('pos', 0.15):('compound', 0.9069)
('neg', 0.0):('neu', 0.49):('pos', 0.51):('compound', 0.6369)
('neg', 0.0):('neu', 1.0):('pos', 0.0):('compound', 0.0)
('neg', 0.0):('neu', 0.653):('pos', 0.347):('compound', 0.4927)
('neg', 0.0):('neu', 0.615):('pos', 0.385):('compound', 0.3612)
('neg', 0.0):('neu', 1.0):('pos', 0.0):('compound', 0.0)
('neg', 0.0):('neu', 0.798):('pos', 0.202):('compound', 0.5106)
('neg', 0.0):('neu', 0.492):('pos', 0.508):('compound', 0.7351)
('neg', 0.0):('neu', 0.791):('pos', 0.209):('compound', 0.4902)
('neg', 0.0):('neu', 0.748):('pos', 0.252):('compound', 0.6597)
('neg', 0.0):('neu', 0.68):('pos', 0.32):('compound', 0.5106)
('neg', 0.0):('neu', 0.286):('pos', 0.714):('compound', 0.3612)
('neg', 0.125):('neu', 0.741):('pos', 0.134):('compound', 0.0516)
('neg', 0.0):('neu', 0.787):('pos', 0.213):('compound', 0.6597)
('neg', 0.148):('neu', 0.762):('pos', 0.09):('compound', -0.2163)
('neg', 0.0):('neu', 1.0):('pos', 0.0):('compound', 0.0)
('neg', 0.0):('neu', 0.408):('pos', 0.592):('compound', 0.4404)
('neg', 0.0):('neu', 0.25):('pos', 0.75):('compound', 0.4588)
('neg', 0.0):('neu', 0.408):('pos', 0.592):('compound', 0.7003)
('neg', 0.0):('neu', 1.0):('pos', 0.0):('compound', 0.0)
('neg', 0.0):('neu', 0.811):('pos', 0.189):('compound', 0.3252)
('neg', 0.0):('neu', 0.408):('pos', 0.592):('compound', 0.7003)
('neg', 0.0):('neu', 0.745):('pos', 0.255):('compound', 0.34)
('neg', 0.0):('neu', 0.673):('pos', 0.327):('compound', 0.5267)
('neg', 0.0):('neu', 0.673):('pos', 0.327):('compound', 0.5267)
('neg', 0.0):('neu', 0.0):('pos', 1.0):('compound', 0.5267)
('neg', 0.065):('neu', 0.726):('pos', 0.209):('compound', 0.7497)
('neg', 0.0):('neu', 0.821):('pos', 0.179):('compound', 0.9217)
('neg', 0.0):('neu', 0.746):('pos', 0.254):('compound', 0.6997)
('neg', 0.0):('neu', 0.707):('pos', 0.293):('compound', 0.4404)
('neg', 0.0):('neu', 0.617):('pos', 0.383):('compound', 0.4767)
('neg', 0.0):('neu', 0.854):('pos', 0.146):('compound', 0.4404)
('neg', 0.0):('neu', 0.868):('pos', 0.132):('compound', 0.552)
('neg', 0.0):('neu', 0.637):('pos', 0.363):('compound', 0.948)
('neg', 0.0):('neu', 0.67):('pos', 0.33):('compound', 0.9413)
('neg', 0.0):('neu', 0.0):('pos', 1.0):('compound', 0.4939)
('neg', 0.0):('neu', 1.0):('pos', 0.0):('compound', 0.0)
('neg', 0.0):('neu', 1.0):('pos', 0.0):('compound', 0.0)
('neg', 0.069):('neu', 0.931):('pos', 0.0):('compound', -0.4939)
('neg', 0.0):('neu', 0.408):('pos', 0.592):('compound', 0.4404)
('neg', 0.423):('neu', 0.577):('pos', 0.0):('compound', -0.296)
('neg', 0.0):('neu', 1.0):('pos', 0.0):('compound', 0.0)
('neg', 0.0):('neu', 0.706):('pos', 0.294):('compound', 0.3597)
('neg', 0.041):('neu', 0.802):('pos', 0.157):('compound', 0.851)
('neg', 0.0):('neu', 1.0):('pos', 0.0):('compound', 0.0)
('neg', 0.0):('neu', 1.0):('pos', 0.0):('compound', 0.0)
('neg', 0.0):('neu', 1.0):('pos', 0.0):('compound', 0.0)
('neg', 0.059):('neu', 0.941):('pos', 0.0):('compound', -0.4939)
('neg', 0.0):('neu', 0.408):('pos', 0.592):('compound', 0.4404)
('neg', 0.145):('neu', 0.855):('pos', 0.0):('compound', -0.296)
('neg', 0.0):('neu', 1.0):('pos', 0.0):('compound', 0.0)
('neg', 0.0):('neu', 0.488):('pos', 0.512):('compound', 0.6369)
('neg', 0.0):('neu', 0.526):('pos', 0.474):('compound', 0.743)
('neg', 0.0):('neu', 0.488):('pos', 0.512):('compound', 0.6369)
('neg', 0.0):('neu', 0.442):('pos', 0.558):('compound', 0.743)
('neg', 0.0):('neu', 0.814):('pos', 0.186):('compound', 0.4927)
('neg', 0.0):('neu', 0.388):('pos', 0.612):('compound', 0.743)
('neg', 0.026):('neu', 0.863):('pos', 0.111):('compound', 0.7345)
('neg', 0.0):('neu', 0.752):('pos', 0.248):('compound', 0.7645)
('neg', 0.0):('neu', 0.0):('pos', 1.0):('compound', 0.4215)
('neg', 0.07):('neu', 0.93):('pos', 0.0):('compound', -0.2023)
('neg', 0.0):('neu', 1.0):('pos', 0.0):('compound', 0.0)
('neg', 0.0):('neu', 0.602):('pos', 0.398):('compound', 0.5106)
('neg', 0.159):('neu', 0.512):('pos', 0.329):('compound', 0.4576)
('neg', 0.0):('neu', 0.531):('pos', 0.469):('compound', 0.7332)
('neg', 0.0):('neu', 0.0):('pos', 1.0):('compound', 0.4404)
('neg', 0.188):('neu', 0.586):('pos', 0.227):('compound', 0.25)
('neg', 0.0):('neu', 0.161):('pos', 0.839):('compound', 0.8555)
('neg', 0.0):('neu', 0.556):('pos', 0.444):('compound', 0.4926)
('neg', 0.0):('neu', 0.615):('pos', 0.385):('compound', 0.3612)
('neg', 0.0):('neu', 0.798):('pos', 0.202):('compound', 0.5106)
('neg', 0.0):('neu', 0.685):('pos', 0.315):('compound', 0.3182)
('neg', 0.127):('neu', 0.671):('pos', 0.201):('compound', 0.7047)
('neg', 0.0):('neu', 1.0):('pos', 0.0):('compound', 0.0)
('neg', 0.0):('neu', 0.588):('pos', 0.412):('compound', 0.2732)
('neg', 0.238):('neu', 0.762):('pos', 0.0):('compound', -0.3612)
('neg', 0.0):('neu', 1.0):('pos', 0.0):('compound', 0.0)
('neg', 0.0):('neu', 0.4):('pos', 0.6):('compound', 0.4588)
('neg', 0.0):('neu', 1.0):('pos', 0.0):('compound', 0.0)
('neg', 0.0):('neu', 0.256):('pos', 0.744):('compound', 0.4404)
('neg', 0.0):('neu', 0.732):('pos', 0.268):('compound', 0.5106)
('neg', 0.0):('neu', 0.746):('pos', 0.254):('compound', 0.7783)
('neg', 0.012):('neu', 0.683):('pos', 0.305):('compound', 0.9923)
('neg', 0.089):('neu', 0.691):('pos', 0.22):('compound', 0.4939)
('neg', 0.0):('neu', 0.602):('pos', 0.398):('compound', 0.5106)
('neg', 0.546):('neu', 0.454):('pos', 0.0):('compound', -0.3412)
('neg', 0.0):('neu', 0.44):('pos', 0.56):('compound', 0.6249)
('neg', 0.0):('neu', 0.619):('pos', 0.381):('compound', 0.5719)
('neg', 0.0):('neu', 0.548):('pos', 0.452):('compound', 0.5106)
('neg', 0.0):('neu', 0.286):('pos', 0.714):('compound', 0.3612)
('neg', 0.0):('neu', 0.256):('pos', 0.744):('compound', 0.4404)
('neg', 0.0):('neu', 0.948):('pos', 0.052):('compound', 0.1901)
('neg', 0.0):('neu', 1.0):('pos', 0.0):('compound', 0.0)
('neg', 0.0):('neu', 0.589):('pos', 0.411):('compound', 0.3597)
('neg', 0.0):('neu', 0.408):('pos', 0.592):('compound', 0.4404)
('neg', 0.0):('neu', 0.591):('pos', 0.409):('compound', 0.8768)
('neg', 0.0):('neu', 0.5):('pos', 0.5):('compound', 0.6115)
('neg', 0.042):('neu', 0.741):('pos', 0.217):('compound', 0.7645)
('neg', 0.0):('neu', 0.878):('pos', 0.122):('compound', 0.3612)
('neg', 0.0):('neu', 0.773):('pos', 0.227):('compound', 0.8246)
('neg', 0.0):('neu', 0.213):('pos', 0.787):('compound', 0.7506)
('neg', 0.0):('neu', 0.0):('pos', 1.0):('compound', 0.4404)
('neg', 0.106):('neu', 0.765):('pos', 0.129):('compound', 0.2813)
('neg', 0.546):('neu', 0.454):('pos', 0.0):('compound', -0.3412)
('neg', 0.064):('neu', 0.874):('pos', 0.063):('compound', -0.0164)
('neg', 0.0):('neu', 0.256):('pos', 0.744):('compound', 0.4404)
('neg', 0.216):('neu', 0.669):('pos', 0.115):('compound', -0.431)
('neg', 0.0):('neu', 0.741):('pos', 0.259):('compound', 0.8439)
('neg', 0.0):('neu', 1.0):('pos', 0.0):('compound', 0.0)
('neg', 0.094):('neu', 0.683):('pos', 0.223):('compound', 0.5288)
('neg', 0.05):('neu', 0.902):('pos', 0.047):('compound', -0.0387)
('neg', 0.126):('neu', 0.476):('pos', 0.399):('compound', 0.6798)
('neg', 0.0):('neu', 0.761):('pos', 0.239):('compound', 0.796)
('neg', 0.058):('neu', 0.888):('pos', 0.054):('compound', -0.0387)
('neg', 0.0):('neu', 0.0):('pos', 1.0):('compound', 0.4404)
('neg', 0.0):('neu', 0.0):('pos', 1.0):('compound', 0.4404)
('neg', 0.0):('neu', 0.761):('pos', 0.239):('compound', 0.796)
('neg', 0.0):('neu', 1.0):('pos', 0.0):('compound', 0.0)
('neg', 0.0):('neu', 0.693):('pos', 0.307):('compound', 0.4767)
('neg', 0.0):('neu', 1.0):('pos', 0.0):('compound', 0.0)
('neg', 0.0):('neu', 1.0):('pos', 0.0):('compound', 0.0)
('neg', 0.0):('neu', 1.0):('pos', 0.0):('compound', 0.0)
('neg', 0.0):('neu', 1.0):('pos', 0.0):('compound', 0.0)
('neg', 0.0):('neu', 0.633):('pos', 0.367):('compound', 0.4404)
('neg', 0.0):('neu', 1.0):('pos', 0.0):('compound', 0.0)
('neg', 0.0):('neu', 0.707):('pos', 0.293):('compound', 0.4404)
('neg', 0.223):('neu', 0.589):('pos', 0.188):('compound', 0.2173)
('neg', 0.546):('neu', 0.454):('pos', 0.0):('compound', -0.3412)
('neg', 0.0):('neu', 0.58):('pos', 0.42):('compound', 0.4404)
('neg', 0.0):('neu', 0.513):('pos', 0.487):('compound', 0.4215)
('neg', 0.0):('neu', 0.664):('pos', 0.336):('compound', 0.796)
('neg', 0.0):('neu', 1.0):('pos', 0.0):('compound', 0.0)
('neg', 0.0):('neu', 1.0):('pos', 0.0):('compound', 0.0)
('neg', 0.445):('neu', 0.555):('pos', 0.0):('compound', -0.3412)
('neg', 0.0):('neu', 0.256):('pos', 0.744):('compound', 0.4404)
('neg', 0.0):('neu', 0.841):('pos', 0.159):('compound', 0.5267)
('neg', 0.0):('neu', 1.0):('pos', 0.0):('compound', 0.0)
('neg', 0.0):('neu', 1.0):('pos', 0.0):('compound', 0.0)
('neg', 0.0):('neu', 0.0):('pos', 1.0):('compound', 0.4404)
('neg', 0.0):('neu', 1.0):('pos', 0.0):('compound', 0.0)
('neg', 0.0):('neu', 0.759):('pos', 0.241):('compound', 0.6597)
('neg', 0.068):('neu', 0.494):('pos', 0.438):('compound', 0.9186)
('neg', 0.14):('neu', 0.86):('pos', 0.0):('compound', -0.4767)
('neg', 0.0):('neu', 1.0):('pos', 0.0):('compound', 0.0)
('neg', 0.0):('neu', 0.444):('pos', 0.556):('compound', 0.3612)
('neg', 0.0):('neu', 0.622):('pos', 0.378):('compound', 0.8901)
('neg', 0.0):('neu', 0.645):('pos', 0.355):('compound', 0.5106)
('neg', 0.0):('neu', 0.548):('pos', 0.452):('compound', 0.5106)
('neg', 0.0):('neu', 0.256):('pos', 0.744):('compound', 0.4404)
('neg', 0.0):('neu', 0.427):('pos', 0.573):('compound', 0.7717)
('neg', 0.0):('neu', 1.0):('pos', 0.0):('compound', 0.0)
('neg', 0.608):('neu', 0.392):('pos', 0.0):('compound', -0.4767)
('neg', 0.0):('neu', 1.0):('pos', 0.0):('compound', 0.0)
('neg', 0.0):('neu', 0.408):('pos', 0.592):('compound', 0.4404)
('neg', 0.0):('neu', 0.785):('pos', 0.215):('compound', 0.8655)
('neg', 0.0):('neu', 0.756):('pos', 0.244):('compound', 0.4404)
('neg', 0.0):('neu', 0.879):('pos', 0.121):('compound', 0.7717)
('neg', 0.052):('neu', 0.948):('pos', 0.0):('compound', -0.4831)
('neg', 0.048):('neu', 0.902):('pos', 0.051):('compound', 0.0382)
('neg', 0.08):('neu', 0.842):('pos', 0.078):('compound', -0.0139)
('neg', 0.0):('neu', 0.0):('pos', 1.0):('compound', 0.5719)
('neg', 0.0):('neu', 0.576):('pos', 0.424):('compound', 0.7096)
('neg', 0.0):('neu', 0.576):('pos', 0.424):('compound', 0.7096)
('neg', 0.0):('neu', 0.576):('pos', 0.424):('compound', 0.7096)
('neg', 0.0):('neu', 0.438):('pos', 0.562):('compound', 0.7712)
('neg', 0.0):('neu', 0.602):('pos', 0.398):('compound', 0.5106)
('neg', 0.0):('neu', 1.0):('pos', 0.0):('compound', 0.0)
('neg', 0.0):('neu', 1.0):('pos', 0.0):('compound', 0.0)
('neg', 0.0):('neu', 1.0):('pos', 0.0):('compound', 0.0)
('neg', 0.0):('neu', 1.0):('pos', 0.0):('compound', 0.0)
('neg', 0.0):('neu', 0.734):('pos', 0.266):('compound', 0.4404)
('neg', 0.0):('neu', 0.693):('pos', 0.307):('compound', 0.4767)
('neg', 0.0):('neu', 1.0):('pos', 0.0):('compound', 0.0)
('neg', 0.0):('neu', 0.686):('pos', 0.314):('compound', 0.4939)
('neg', 0.0):('neu', 0.828):('pos', 0.172):('compound', 0.4019)
('neg', 0.0):('neu', 1.0):('pos', 0.0):('compound', 0.0)
('neg', 0.0):('neu', 0.828):('pos', 0.172):('compound', 0.4019)
('neg', 0.0):('neu', 1.0):('pos', 0.0):('compound', 0.0)
('neg', 0.0):('neu', 1.0):('pos', 0.0):('compound', 0.0)
('neg', 0.0):('neu', 0.803):('pos', 0.197):('compound', 0.4019)
('neg', 0.0):('neu', 0.738):('pos', 0.262):('compound', 0.4927)
('neg', 0.0):('neu', 0.85):('pos', 0.15):('compound', 0.6059)
('neg', 0.0):('neu', 0.708):('pos', 0.292):('compound', 0.5106)
('neg', 0.061):('neu', 0.823):('pos', 0.117):('compound', 0.3167)
('neg', 0.047):('neu', 0.792):('pos', 0.161):('compound', 0.5994)
('neg', 0.036):('neu', 0.89):('pos', 0.074):('compound', 0.4404)
('neg', 0.0):('neu', 0.675):('pos', 0.325):('compound', 0.6478)
('neg', 0.278):('neu', 0.425):('pos', 0.297):('compound', 0.0356)
('neg', 0.0):('neu', 0.459):('pos', 0.541):('compound', 0.7096)
('neg', 0.0):('neu', 0.583):('pos', 0.417):('compound', 0.8225)
('neg', 0.0):('neu', 1.0):('pos', 0.0):('compound', 0.0)
('neg', 0.0):('neu', 0.867):('pos', 0.133):('compound', 0.6204)
('neg', 0.0):('neu', 0.618):('pos', 0.382):('compound', 0.7345)
('neg', 0.0):('neu', 0.71):('pos', 0.29):('compound', 0.8481)
('neg', 0.0):('neu', 0.556):('pos', 0.444):('compound', 0.4926)
('neg', 0.0):('neu', 0.659):('pos', 0.341):('compound', 0.8313)
('neg', 0.0):('neu', 0.902):('pos', 0.098):('compound', 0.3612)
('neg', 0.0):('neu', 1.0):('pos', 0.0):('compound', 0.0)
('neg', 0.0):('neu', 0.387):('pos', 0.613):('compound', 0.8779)
('neg', 0.0):('neu', 0.643):('pos', 0.357):('compound', 0.875)
('neg', 0.0):('neu', 0.606):('pos', 0.394):('compound', 0.8439)
('neg', 0.0):('neu', 0.444):('pos', 0.556):('compound', 0.3612)
('neg', 0.0):('neu', 0.704):('pos', 0.296):('compound', 0.2732)
('neg', 0.0):('neu', 0.645):('pos', 0.355):('compound', 0.5106)
('neg', 0.0):('neu', 0.572):('pos', 0.428):('compound', 0.4576)
('neg', 0.0):('neu', 0.0):('pos', 1.0):('compound', 0.5267)
('neg', 0.0):('neu', 1.0):('pos', 0.0):('compound', 0.0)
('neg', 0.0):('neu', 0.0):('pos', 1.0):('compound', 0.4404)
('neg', 0.0):('neu', 0.213):('pos', 0.787):('compound', 0.5719)
('neg', 0.0):('neu', 0.619):('pos', 0.381):('compound', 0.5719)
('neg', 0.0):('neu', 0.809):('pos', 0.191):('compound', 0.3804)
('neg', 0.0):('neu', 0.617):('pos', 0.383):('compound', 0.4767)
('neg', 0.0):('neu', 0.455):('pos', 0.545):('compound', 0.5859)
('neg', 0.0):('neu', 0.0):('pos', 0.0):('compound', 0.0)
('neg', 0.0):('neu', 0.0):('pos', 0.0):('compound', 0.0)
('neg', 0.0):('neu', 0.0):('pos', 0.0):('compound', 0.0)
('neg', 0.0):('neu', 0.0):('pos', 0.0):('compound', 0.0)
('neg', 0.0):('neu', 0.0):('pos', 0.0):('compound', 0.0)
('neg', 0.0):('neu', 0.0):('pos', 0.0):('compound', 0.0)
('neg', 0.0):('neu', 0.0):('pos', 0.0):('compound', 0.0)
('neg', 0.0):('neu', 0.0):('pos', 0.0):('compound', 0.0)
('neg', 0.0):('neu', 0.0):('pos', 0.0):('compound', 0.0)
('neg', 0.0):('neu', 0.0):('pos', 0.0):('compound', 0.0)
('neg', 0.0):('neu', 0.0):('pos', 0.0):('compound', 0.0)
('neg', 0.0):('neu', 0.0):('pos', 0.0):('compound', 0.0)
